embedding_size,hidden_size,concept_size,nlayers,dropout,test_loss,test_acc,val_loss,val_acc,best_epoch
298,72,46,4,0.48630055695244667,3.9725993350045674,0.269894892099456,4.048680618483759,0.255172239366819,8
49,264,37,3,0.3610091147584736,3.973489424102996,0.2744923417248958,4.05854825366835,0.2516925734599198,2
4,90,1,4,0.18642701393740374,4.0101464266059565,0.2578382839608325,4.098310443802911,0.24688981566908927,8
173,77,6,1,0.17916689135248487,3.97844216014977,0.2519133573382361,4.034540447382866,0.24964765388044952,2
772,68,5,4,0.015951833219947364,3.990059158599062,0.26124846279061753,4.065452431117087,0.23810477668267183,1
5,283,56,1,0.37328861849696876,4.1511622048455274,0.23409238799011903,4.2269310935981785,0.22939125787417788,4
362,41,22,3,0.23994169574819157,3.978213834163741,0.26871797319957885,4.054211458427531,0.25409395936672524,3
800,32,4,3,0.16229102489335656,4.017505836527015,0.2530616358257476,4.058638295388349,0.24374645021815336,1
18,356,68,1,0.22904290863838184,3.9844423421246815,0.2656740251580207,4.0653041839191735,0.2537839555873582,4
16,119,18,4,0.03395874839720725,4.03190001909019,0.26118122490737544,4.093097075995368,0.25167302477210585,2
5,279,55,1,0.38091856863320833,4.067962509657417,0.24753415413131488,4.1469079889400735,0.23907467704660126,7
15,209,19,4,0.45709488230464357,4.06372554624716,0.24362467747469976,4.1296579668750955,0.2419691552734367,4
11,194,28,3,0.42165606293898233,4.034287002379465,0.2499072094397259,4.109956319479713,0.2463253494389856,6
950,462,19,2,0.31995261566399325,3.9661519480645993,0.26614925091404046,4.01622347640023,0.2508829317719987,4
5,63,2,4,0.32145842198570435,4.054653067134982,0.24812468929381395,4.126854549378308,0.243268901949505,10
11,344,15,4,0.015563160318404545,4.016425160334398,0.26016514714260786,4.066037527680527,0.25285611409324527,4
7,197,92,1,0.2881082362174609,4.014030065510843,0.25561887952050133,4.094753611200187,0.243684439042911,9
4,217,36,1,0.0869194155010602,4.023497291305452,0.24754844130363157,4.093659046413284,0.24452835717528998,6
14,135,28,3,0.1061282026078787,3.9957958412281545,0.26291668099507753,4.064622024317864,0.24934309994925913,4
5,108,4,4,0.22847370191909516,4.030075894665027,0.26011914061812497,4.0961396968038635,0.24431365327149493,8
15,145,17,3,0.34570523648145063,4.010536662089533,0.25976820863335287,4.097928528929616,0.2450553926458266,4
4,44,2,4,0.24774616106322656,4.0848491221155365,0.2510903018391635,4.153466006047263,0.24163323501390813,6
4,83,1,4,0.157816396628725,4.004831138634391,0.2601618351278305,4.079727226044305,0.24661910403228576,9
21,103,23,4,0.20450291152075856,3.9846230167897634,0.26804238390816437,4.078465616831382,0.2538805875284288,4
15,262,28,4,0.3002293874052755,4.0344241064371555,0.2544726656903566,4.103892868195638,0.24605284500603544,4
599,107,1,3,0.0937039226651582,3.943261252183435,0.2609779074609456,4.018646639122308,0.25055248672534536,3
16,148,16,4,0.44940228528557896,4.055476659969599,0.2542778672756332,4.133972908091806,0.2420549315413774,3
4,106,4,4,0.24987514948079148,4.0633602443582655,0.2295589034770126,4.1309655994968795,0.22846990005493892,9
342,374,19,2,0.04990043040793413,3.9488659853288706,0.2688293639518426,4.011540395576842,0.2544354864197324,1
4,35,2,4,0.07221894953706443,4.054739632997905,0.2537277436089557,4.113662536571155,0.24210298880758763,8
8,62,2,3,0.2188310207988695,4.044166120812429,0.24914381808403643,4.10869529439386,0.24345493519149017,5
4,155,40,1,0.42838034812311376,4.104343159504413,0.2594865849622974,4.182839754499973,0.24208537305893482,11
10,160,18,4,0.32257838671080824,4.02826184350833,0.2507376745127994,4.100206454161928,0.2408829411577269,5
9,227,28,3,0.45515495987621285,4.036079550452105,0.24345261022782352,4.110955893218629,0.24111438487698722,8
4,124,1,4,0.13335299388456773,4.137086469285341,0.25640145779703816,4.212082250875891,0.23726717744260284,2
12,80,3,3,0.13676609383723193,4.0009710710311115,0.2602398702369649,4.070356236759354,0.25378672838014876,4
10,65,2,3,0.33332958271078866,4.027940169201605,0.2638722283248027,4.093855823675954,0.25368342306028835,7
14,213,13,3,0.26031401177547725,4.000587072039384,0.2664511957497168,4.075307221172099,0.2490502794886592,4
7,173,27,1,0.048600569119914394,4.039585599271139,0.25892356764872243,4.0831747769906,0.2550686770205624,3
5,96,3,3,0.06894323948328301,3.9908116860976897,0.2669753625039615,4.076746553358278,0.2524456797790041,8
6,530,55,1,0.35468641519717903,4.47745312557644,0.21064360441088983,4.522970906696418,0.19082970614834693,1
7,499,56,1,0.35625799080055665,4.064873235673738,0.23941964943458358,4.129388518723315,0.24371839960696945,7
453,747,93,2,0.10169870314145113,3.9670856914295864,0.26330090132381295,4.047181943573195,0.25264366533473753,3
6,617,6,1,0.4353573462241852,4.53551507628978,0.20969050145018586,4.581433104500481,0.18991629922567543,1
78,187,3,2,0.18964720218528014,3.996498031971372,0.24957236391565216,4.033666442888863,0.2504748550740553,2
7,432,69,1,0.19583293497590426,4.033838769775739,0.2581279290293195,4.122354639244409,0.24473262495440118,3
767,76,33,1,0.3495162460300929,3.958744735873127,0.272360206902084,4.042536868671696,0.2505702110579288,5
106,37,5,3,0.18008844651000755,3.9984275027199736,0.2639829480893958,4.0617852795595555,0.2554211070080166,2
56,89,2,2,0.10740449863204016,3.9548266658530182,0.26710152969087775,4.014023706695178,0.2540191362827059,5
255,119,9,2,0.35162554275481694,3.9776759036981266,0.2675426700590102,4.029700529372073,0.25504069551106473,3
